route_id,origin_stop_id,destination_stop_id,trip_datetime,boarding_count
R5_UP,37,39,2024-04-01 20:00:00,9
R5_UP,37,55,2024-04-01 20:00:00,2
R5_UP,37,49,2024-04-01 20:00:00,3
R5_UP,37,52,2024-04-01 20:00:00,1
R5_UP,39,49,2024-04-01 20:00:00,10
R5_UP,39,52,2024-04-01 20:00:00,4
R5_UP,39,55,2024-04-01 20:00:00,2
R5_UP,39,41,2024-04-01 20:00:00,4
R5_UP,39,45,2024-04-01 20:00:00,4
R5_UP,41,49,2024-04-01 20:00:00,8
R5_UP,41,45,2024-04-01 20:00:00,10
R5_UP,41,52,2024-04-01 20:00:00,2
R5_UP,45,49,2024-04-01 20:00:00,18
R5_UP,45,52,2024-04-01 20:00:00,9
R5_UP,45,55,2024-04-01 20:00:00,3
R5_UP,49,55,2024-04-01 20:00:00,3
R5_UP,49,52,2024-04-01 20:00:00,27
R5_UP,52,55,2024-04-01 20:00:00,18
R5_UP,25,39,2024-04-01 14:15:00,3
R5_UP,25,31,2024-04-01 14:15:00,1
R5_UP,25,29,2024-04-01 14:15:00,1
R5_UP,25,37,2024-04-01 14:15:00,1
R5_UP,25,27,2024-04-01 14:15:00,2
R5_UP,25,49,2024-04-01 14:15:00,1
R5_UP,25,33,2024-04-01 14:15:00,2
R5_UP,25,41,2024-04-01 14:15:00,1
R5_UP,27,29,2024-04-01 14:15:00,1
R5_UP,27,39,2024-04-01 14:15:00,2
R5_UP,27,31,2024-04-01 14:15:00,2
R5_UP,27,55,2024-04-01 14:15:00,1
R5_UP,27,52,2024-04-01 14:15:00,2
R5_UP,27,33,2024-04-01 14:15:00,3
R5_UP,27,45,2024-04-01 14:15:00,2
R5_UP,27,35,2024-04-01 14:15:00,1
R5_UP,29,33,2024-04-01 14:15:00,1
R5_UP,29,39,2024-04-01 14:15:00,2
R5_UP,29,41,2024-04-01 14:15:00,3
R5_UP,29,35,2024-04-01 14:15:00,1
R5_UP,29,52,2024-04-01 14:15:00,3
R5_UP,29,37,2024-04-01 14:15:00,1
R5_UP,29,45,2024-04-01 14:15:00,1
R5_UP,31,33,2024-04-01 14:15:00,2
R5_UP,31,35,2024-04-01 14:15:00,1
R5_UP,31,55,2024-04-01 14:15:00,1
R5_UP,31,52,2024-04-01 14:15:00,1
R5_UP,31,45,2024-04-01 14:15:00,2
R5_UP,31,39,2024-04-01 14:15:00,2
R5_UP,31,49,2024-04-01 14:15:00,1
R5_UP,33,39,2024-04-01 14:15:00,3
R5_UP,33,49,2024-04-01 14:15:00,1
R5_UP,33,52,2024-04-01 14:15:00,1
R5_UP,33,45,2024-04-01 14:15:00,1
R5_UP,35,45,2024-04-01 14:15:00,3
R5_UP,35,49,2024-04-01 14:15:00,2
R5_UP,35,55,2024-04-01 14:15:00,2
R5_UP,35,41,2024-04-01 14:15:00,1
R5_UP,35,37,2024-04-01 14:15:00,1
R5_UP,35,52,2024-04-01 14:15:00,1
R5_UP,37,41,2024-04-01 14:15:00,3
R5_UP,37,45,2024-04-01 14:15:00,4
R5_UP,37,52,2024-04-01 14:15:00,1
R5_UP,37,49,2024-04-01 14:15:00,3
R5_UP,37,39,2024-04-01 14:15:00,5
R5_UP,37,55,2024-04-01 14:15:00,2
R5_UP,39,52,2024-04-01 14:15:00,1
R5_UP,39,49,2024-04-01 14:15:00,4
R5_UP,39,45,2024-04-01 14:15:00,2
R5_UP,39,55,2024-04-01 14:15:00,4
R5_UP,39,41,2024-04-01 14:15:00,2
R5_UP,41,52,2024-04-01 14:15:00,6
R5_UP,41,49,2024-04-01 14:15:00,5
R5_UP,41,45,2024-04-01 14:15:00,2
R5_UP,41,55,2024-04-01 14:15:00,3
R5_UP,45,49,2024-04-01 14:15:00,7
R5_UP,45,52,2024-04-01 14:15:00,5
R5_UP,45,55,2024-04-01 14:15:00,6
R5_UP,49,52,2024-04-01 14:15:00,8
R5_UP,49,55,2024-04-01 14:15:00,11
R5_UP,52,55,2024-04-01 14:15:00,9
R5_UP,25,55,2024-04-01 07:00:00,5
R5_UP,25,52,2024-04-01 07:00:00,4
R5_UP,25,39,2024-04-01 07:00:00,7
R5_UP,25,45,2024-04-01 07:00:00,6
R5_UP,25,29,2024-04-01 07:00:00,2
R5_UP,25,49,2024-04-01 07:00:00,4
R5_UP,25,37,2024-04-01 07:00:00,3
R5_UP,25,41,2024-04-01 07:00:00,3
R5_UP,25,31,2024-04-01 07:00:00,1
R5_UP,25,33,2024-04-01 07:00:00,1
R5_UP,27,29,2024-04-01 07:00:00,2
R5_UP,27,52,2024-04-01 07:00:00,3
R5_UP,27,35,2024-04-01 07:00:00,3
R5_UP,27,31,2024-04-01 07:00:00,2
R5_UP,27,33,2024-04-01 07:00:00,1
R5_UP,27,49,2024-04-01 07:00:00,3
R5_UP,27,41,2024-04-01 07:00:00,3
R5_UP,27,45,2024-04-01 07:00:00,2
R5_UP,27,55,2024-04-01 07:00:00,6
R5_UP,27,39,2024-04-01 07:00:00,1
R5_UP,29,41,2024-04-01 07:00:00,2
R5_UP,29,52,2024-04-01 07:00:00,7
R5_UP,29,49,2024-04-01 07:00:00,5
R5_UP,29,39,2024-04-01 07:00:00,5
R5_UP,29,37,2024-04-01 07:00:00,2
R5_UP,29,55,2024-04-01 07:00:00,3
R5_UP,29,45,2024-04-01 07:00:00,1
R5_UP,29,35,2024-04-01 07:00:00,2
R5_UP,29,33,2024-04-01 07:00:00,1
R5_UP,31,55,2024-04-01 07:00:00,9
R5_UP,31,41,2024-04-01 07:00:00,8
R5_UP,31,45,2024-04-01 07:00:00,2
R5_UP,31,52,2024-04-01 07:00:00,8
R5_UP,31,49,2024-04-01 07:00:00,2
R5_UP,31,39,2024-04-01 07:00:00,2
R5_UP,31,37,2024-04-01 07:00:00,3
R5_UP,33,55,2024-04-01 07:00:00,3
R5_UP,33,39,2024-04-01 07:00:00,3
R5_UP,33,37,2024-04-01 07:00:00,2
R5_UP,33,49,2024-04-01 07:00:00,1
R5_UP,33,52,2024-04-01 07:00:00,2
R5_UP,33,41,2024-04-01 07:00:00,1
R5_UP,35,55,2024-04-01 07:00:00,7
R5_UP,35,49,2024-04-01 07:00:00,5
R5_UP,35,52,2024-04-01 07:00:00,5
R5_UP,35,41,2024-04-01 07:00:00,2
R5_UP,35,37,2024-04-01 07:00:00,1
R5_UP,35,45,2024-04-01 07:00:00,3
R5_UP,35,39,2024-04-01 07:00:00,1
R5_UP,37,52,2024-04-01 07:00:00,5
R5_UP,37,55,2024-04-01 07:00:00,10
R5_UP,37,45,2024-04-01 07:00:00,2
R5_UP,37,49,2024-04-01 07:00:00,2
R5_UP,37,39,2024-04-01 07:00:00,1
R5_UP,39,49,2024-04-01 07:00:00,7
R5_UP,39,52,2024-04-01 07:00:00,5
R5_UP,39,55,2024-04-01 07:00:00,10
R5_UP,39,45,2024-04-01 07:00:00,4
R5_UP,39,41,2024-04-01 07:00:00,4
R5_UP,41,49,2024-04-01 07:00:00,10
R5_UP,41,52,2024-04-01 07:00:00,8
R5_UP,41,55,2024-04-01 07:00:00,17
R5_UP,41,45,2024-04-01 07:00:00,3
R5_UP,45,49,2024-04-01 07:00:00,9
R5_UP,45,52,2024-04-01 07:00:00,12
R5_UP,45,55,2024-04-01 07:00:00,13
R5_UP,49,55,2024-04-01 07:00:00,12
R5_UP,49,52,2024-04-01 07:00:00,12
R5_UP,52,55,2024-04-01 07:00:00,40
R5_UP,25,49,2024-04-01 10:00:00,5
R5_UP,25,45,2024-04-01 10:00:00,2
R5_UP,25,55,2024-04-01 10:00:00,5
R5_UP,25,35,2024-04-01 10:00:00,1
R5_UP,25,52,2024-04-01 10:00:00,1
R5_UP,25,29,2024-04-01 10:00:00,1
R5_UP,25,39,2024-04-01 10:00:00,1
R5_UP,25,33,2024-04-01 10:00:00,1
R5_UP,25,31,2024-04-01 10:00:00,1
R5_UP,25,41,2024-04-01 10:00:00,1
R5_UP,25,37,2024-04-01 10:00:00,1
R5_UP,27,31,2024-04-01 10:00:00,2
R5_UP,27,37,2024-04-01 10:00:00,6
R5_UP,27,55,2024-04-01 10:00:00,7
R5_UP,27,33,2024-04-01 10:00:00,2
R5_UP,27,49,2024-04-01 10:00:00,3
R5_UP,27,52,2024-04-01 10:00:00,8
R5_UP,27,35,2024-04-01 10:00:00,5
R5_UP,27,45,2024-04-01 10:00:00,4
R5_UP,27,39,2024-04-01 10:00:00,1
R5_UP,29,55,2024-04-01 10:00:00,2
R5_UP,29,37,2024-04-01 10:00:00,1
R5_UP,29,41,2024-04-01 10:00:00,2
R5_UP,29,39,2024-04-01 10:00:00,2
R5_UP,29,49,2024-04-01 10:00:00,1
R5_UP,29,45,2024-04-01 10:00:00,2
R5_UP,29,35,2024-04-01 10:00:00,1
R5_UP,29,33,2024-04-01 10:00:00,1
R5_UP,31,37,2024-04-01 10:00:00,2
R5_UP,31,52,2024-04-01 10:00:00,5
R5_UP,31,49,2024-04-01 10:00:00,4
R5_UP,31,41,2024-04-01 10:00:00,1
R5_UP,31,45,2024-04-01 10:00:00,1
R5_UP,31,55,2024-04-01 10:00:00,6
R5_UP,31,39,2024-04-01 10:00:00,3
R5_UP,31,35,2024-04-01 10:00:00,1
R5_UP,31,33,2024-04-01 10:00:00,1
R5_UP,33,45,2024-04-01 10:00:00,3
R5_UP,33,55,2024-04-01 10:00:00,11
R5_UP,33,49,2024-04-01 10:00:00,6
R5_UP,33,39,2024-04-01 10:00:00,2
R5_UP,33,52,2024-04-01 10:00:00,4
R5_UP,35,55,2024-04-01 10:00:00,2
R5_UP,35,52,2024-04-01 10:00:00,7
R5_UP,35,37,2024-04-01 10:00:00,1
R5_UP,35,49,2024-04-01 10:00:00,2
R5_UP,35,45,2024-04-01 10:00:00,1
R5_UP,35,41,2024-04-01 10:00:00,1
R5_UP,37,52,2024-04-01 10:00:00,7
R5_UP,37,45,2024-04-01 10:00:00,2
R5_UP,37,55,2024-04-01 10:00:00,5
R5_UP,37,41,2024-04-01 10:00:00,2
R5_UP,37,49,2024-04-01 10:00:00,4
R5_UP,39,49,2024-04-01 10:00:00,7
R5_UP,39,52,2024-04-01 10:00:00,8
R5_UP,39,55,2024-04-01 10:00:00,8
R5_UP,39,45,2024-04-01 10:00:00,1
R5_UP,41,55,2024-04-01 10:00:00,11
R5_UP,41,52,2024-04-01 10:00:00,2
R5_UP,41,45,2024-04-01 10:00:00,3
R5_UP,45,49,2024-04-01 10:00:00,3
R5_UP,45,55,2024-04-01 10:00:00,5
R5_UP,45,52,2024-04-01 10:00:00,2
R5_UP,49,55,2024-04-01 10:00:00,13
R5_UP,49,52,2024-04-01 10:00:00,7
R5_UP,52,55,2024-04-01 10:00:00,34
R5_UP,25,33,2024-04-01 07:15:00,1
R5_UP,25,49,2024-04-01 07:15:00,2
R5_UP,25,55,2024-04-01 07:15:00,3
R5_UP,25,45,2024-04-01 07:15:00,1
R5_UP,25,31,2024-04-01 07:15:00,2
R5_UP,25,41,2024-04-01 07:15:00,1
R5_UP,25,29,2024-04-01 07:15:00,1
R5_UP,25,35,2024-04-01 07:15:00,1
R5_UP,27,52,2024-04-01 07:15:00,5
R5_UP,27,35,2024-04-01 07:15:00,3
R5_UP,27,45,2024-04-01 07:15:00,5
R5_UP,27,37,2024-04-01 07:15:00,1
R5_UP,27,41,2024-04-01 07:15:00,3
R5_UP,27,55,2024-04-01 07:15:00,3
R5_UP,27,39,2024-04-01 07:15:00,2
R5_UP,29,41,2024-04-01 07:15:00,6
R5_UP,29,55,2024-04-01 07:15:00,6
R5_UP,29,45,2024-04-01 07:15:00,4
R5_UP,29,33,2024-04-01 07:15:00,2
R5_UP,29,31,2024-04-01 07:15:00,1
R5_UP,29,52,2024-04-01 07:15:00,7
R5_UP,29,39,2024-04-01 07:15:00,3
R5_UP,29,37,2024-04-01 07:15:00,2
R5_UP,29,49,2024-04-01 07:15:00,3
R5_UP,31,41,2024-04-01 07:15:00,3
R5_UP,31,49,2024-04-01 07:15:00,4
R5_UP,31,45,2024-04-01 07:15:00,6
R5_UP,31,55,2024-04-01 07:15:00,6
R5_UP,31,39,2024-04-01 07:15:00,2
R5_UP,31,52,2024-04-01 07:15:00,5
R5_UP,31,33,2024-04-01 07:15:00,1
R5_UP,31,35,2024-04-01 07:15:00,1
R5_UP,33,35,2024-04-01 07:15:00,1
R5_UP,33,52,2024-04-01 07:15:00,9
R5_UP,33,49,2024-04-01 07:15:00,9
R5_UP,33,55,2024-04-01 07:15:00,9
R5_UP,33,39,2024-04-01 07:15:00,4
R5_UP,33,45,2024-04-01 07:15:00,5
R5_UP,33,41,2024-04-01 07:15:00,2
R5_UP,33,37,2024-04-01 07:15:00,1
R5_UP,35,52,2024-04-01 07:15:00,9
R5_UP,35,49,2024-04-01 07:15:00,5
R5_UP,35,45,2024-04-01 07:15:00,8
R5_UP,35,55,2024-04-01 07:15:00,12
R5_UP,35,41,2024-04-01 07:15:00,3
R5_UP,35,37,2024-04-01 07:15:00,1
R5_UP,35,39,2024-04-01 07:15:00,2
R5_UP,37,55,2024-04-01 07:15:00,6
R5_UP,37,52,2024-04-01 07:15:00,10
R5_UP,37,49,2024-04-01 07:15:00,5
R5_UP,37,41,2024-04-01 07:15:00,3
R5_UP,37,45,2024-04-01 07:15:00,2
R5_UP,39,55,2024-04-01 07:15:00,11
R5_UP,39,49,2024-04-01 07:15:00,7
R5_UP,39,45,2024-04-01 07:15:00,4
R5_UP,39,52,2024-04-01 07:15:00,13
R5_UP,39,41,2024-04-01 07:15:00,1
R5_UP,41,49,2024-04-01 07:15:00,9
R5_UP,41,55,2024-04-01 07:15:00,11
R5_UP,41,52,2024-04-01 07:15:00,13
R5_UP,41,45,2024-04-01 07:15:00,1
R5_UP,45,55,2024-04-01 07:15:00,8
R5_UP,45,49,2024-04-01 07:15:00,1
R5_UP,45,52,2024-04-01 07:15:00,1
R5_UP,49,55,2024-04-01 07:15:00,8
R5_UP,49,52,2024-04-01 07:15:00,4
R5_UP,52,55,2024-04-01 07:15:00,26
R5_UP,25,31,2024-04-01 16:45:00,1
R5_UP,25,45,2024-04-01 16:45:00,2
R5_UP,25,52,2024-04-01 16:45:00,2
R5_UP,25,27,2024-04-01 16:45:00,2
R5_UP,25,49,2024-04-01 16:45:00,1
R5_UP,27,49,2024-04-01 16:45:00,2
R5_UP,27,31,2024-04-01 16:45:00,1
R5_UP,27,37,2024-04-01 16:45:00,2
R5_UP,27,52,2024-04-01 16:45:00,1
R5_UP,27,29,2024-04-01 16:45:00,1
R5_UP,27,41,2024-04-01 16:45:00,2
R5_UP,27,33,2024-04-01 16:45:00,1
R5_UP,27,35,2024-04-01 16:45:00,1
R5_UP,29,41,2024-04-01 16:45:00,7
R5_UP,29,35,2024-04-01 16:45:00,2
R5_UP,29,33,2024-04-01 16:45:00,1
R5_UP,29,39,2024-04-01 16:45:00,2
R5_UP,29,55,2024-04-01 16:45:00,2
R5_UP,29,45,2024-04-01 16:45:00,2
R5_UP,29,37,2024-04-01 16:45:00,1
R5_UP,29,49,2024-04-01 16:45:00,2
R5_UP,31,52,2024-04-01 16:45:00,1
R5_UP,31,39,2024-04-01 16:45:00,3
R5_UP,31,49,2024-04-01 16:45:00,2
R5_UP,31,41,2024-04-01 16:45:00,2
R5_UP,31,55,2024-04-01 16:45:00,1
R5_UP,31,33,2024-04-01 16:45:00,1
R5_UP,33,41,2024-04-01 16:45:00,3
R5_UP,33,52,2024-04-01 16:45:00,3
R5_UP,33,55,2024-04-01 16:45:00,2
R5_UP,33,35,2024-04-01 16:45:00,3
R5_UP,33,37,2024-04-01 16:45:00,3
R5_UP,33,45,2024-04-01 16:45:00,2
R5_UP,33,49,2024-04-01 16:45:00,1
R5_UP,33,39,2024-04-01 16:45:00,1
R5_UP,35,49,2024-04-01 16:45:00,1
R5_UP,35,52,2024-04-01 16:45:00,2
R5_UP,35,41,2024-04-01 16:45:00,2
R5_UP,35,37,2024-04-01 16:45:00,2
R5_UP,37,55,2024-04-01 16:45:00,3
R5_UP,37,41,2024-04-01 16:45:00,2
R5_UP,37,49,2024-04-01 16:45:00,2
R5_UP,37,52,2024-04-01 16:45:00,4
R5_UP,37,45,2024-04-01 16:45:00,3
R5_UP,37,39,2024-04-01 16:45:00,1
R5_UP,39,52,2024-04-01 16:45:00,2
R5_UP,39,45,2024-04-01 16:45:00,2
R5_UP,39,41,2024-04-01 16:45:00,2
R5_UP,39,49,2024-04-01 16:45:00,1
R5_UP,39,55,2024-04-01 16:45:00,1
R5_UP,41,49,2024-04-01 16:45:00,4
R5_UP,41,55,2024-04-01 16:45:00,4
R5_UP,41,45,2024-04-01 16:45:00,7
R5_UP,41,52,2024-04-01 16:45:00,5
R5_UP,45,55,2024-04-01 16:45:00,4
R5_UP,45,49,2024-04-01 16:45:00,3
R5_UP,45,52,2024-04-01 16:45:00,1
R5_UP,49,55,2024-04-01 16:45:00,3
R5_UP,49,52,2024-04-01 16:45:00,2
R5_UP,52,55,2024-04-01 16:45:00,18
R5_UP,25,27,2024-04-01 10:30:00,1
R5_UP,25,52,2024-04-01 10:30:00,9
R5_UP,25,37,2024-04-01 10:30:00,5
R5_UP,25,55,2024-04-01 10:30:00,6
R5_UP,25,41,2024-04-01 10:30:00,4
R5_UP,25,35,2024-04-01 10:30:00,1
R5_UP,25,29,2024-04-01 10:30:00,1
R5_UP,25,45,2024-04-01 10:30:00,4
R5_UP,25,49,2024-04-01 10:30:00,4
R5_UP,25,39,2024-04-01 10:30:00,1
R5_UP,25,31,2024-04-01 10:30:00,1
R5_UP,25,33,2024-04-01 10:30:00,1
R5_UP,27,55,2024-04-01 10:30:00,9
R5_UP,27,37,2024-04-01 10:30:00,3
R5_UP,27,39,2024-04-01 10:30:00,3
R5_UP,27,35,2024-04-01 10:30:00,6
R5_UP,27,41,2024-04-01 10:30:00,4
R5_UP,27,49,2024-04-01 10:30:00,6
R5_UP,27,31,2024-04-01 10:30:00,1
R5_UP,27,33,2024-04-01 10:30:00,1
R5_UP,27,45,2024-04-01 10:30:00,1
R5_UP,29,55,2024-04-01 10:30:00,4
R5_UP,29,41,2024-04-01 10:30:00,5
R5_UP,29,45,2024-04-01 10:30:00,1
R5_UP,29,52,2024-04-01 10:30:00,1
R5_UP,29,49,2024-04-01 10:30:00,1
R5_UP,31,33,2024-04-01 10:30:00,2
R5_UP,31,41,2024-04-01 10:30:00,2
R5_UP,31,49,2024-04-01 10:30:00,4
R5_UP,31,52,2024-04-01 10:30:00,5
R5_UP,31,55,2024-04-01 10:30:00,3
R5_UP,31,45,2024-04-01 10:30:00,3
R5_UP,31,37,2024-04-01 10:30:00,1
R5_UP,33,45,2024-04-01 10:30:00,4
R5_UP,33,39,2024-04-01 10:30:00,2
R5_UP,33,41,2024-04-01 10:30:00,4
R5_UP,33,52,2024-04-01 10:30:00,8
R5_UP,33,55,2024-04-01 10:30:00,7
R5_UP,33,49,2024-04-01 10:30:00,7
R5_UP,33,35,2024-04-01 10:30:00,3
R5_UP,33,37,2024-04-01 10:30:00,1
R5_UP,35,55,2024-04-01 10:30:00,15
R5_UP,35,52,2024-04-01 10:30:00,12
R5_UP,35,49,2024-04-01 10:30:00,5
R5_UP,35,45,2024-04-01 10:30:00,2
R5_UP,35,37,2024-04-01 10:30:00,2
R5_UP,35,41,2024-04-01 10:30:00,2
R5_UP,37,52,2024-04-01 10:30:00,2
R5_UP,37,55,2024-04-01 10:30:00,9
R5_UP,37,49,2024-04-01 10:30:00,2
R5_UP,37,41,2024-04-01 10:30:00,1
R5_UP,39,55,2024-04-01 10:30:00,6
R5_UP,39,49,2024-04-01 10:30:00,7
R5_UP,39,41,2024-04-01 10:30:00,2
R5_UP,39,45,2024-04-01 10:30:00,4
R5_UP,39,52,2024-04-01 10:30:00,5
R5_UP,41,52,2024-04-01 10:30:00,5
R5_UP,41,49,2024-04-01 10:30:00,6
R5_UP,41,55,2024-04-01 10:30:00,7
R5_UP,41,45,2024-04-01 10:30:00,4
R5_UP,45,52,2024-04-01 10:30:00,9
R5_UP,45,55,2024-04-01 10:30:00,13
R5_UP,45,49,2024-04-01 10:30:00,4
R5_UP,49,55,2024-04-01 10:30:00,12
R5_UP,49,52,2024-04-01 10:30:00,4
R5_UP,52,55,2024-04-01 10:30:00,34
R5_UP,25,27,2024-04-01 17:15:00,4
R5_UP,25,35,2024-04-01 17:15:00,3
R5_UP,25,33,2024-04-01 17:15:00,2
R5_UP,25,37,2024-04-01 17:15:00,1
R5_UP,27,45,2024-04-01 17:15:00,5
R5_UP,27,31,2024-04-01 17:15:00,8
R5_UP,27,39,2024-04-01 17:15:00,3
R5_UP,27,33,2024-04-01 17:15:00,3
R5_UP,27,37,2024-04-01 17:15:00,2
R5_UP,27,29,2024-04-01 17:15:00,1
R5_UP,27,41,2024-04-01 17:15:00,2
R5_UP,27,49,2024-04-01 17:15:00,1
R5_UP,27,52,2024-04-01 17:15:00,1
R5_UP,29,41,2024-04-01 17:15:00,4
R5_UP,29,45,2024-04-01 17:15:00,2
R5_UP,29,39,2024-04-01 17:15:00,1
R5_UP,29,35,2024-04-01 17:15:00,5
R5_UP,29,55,2024-04-01 17:15:00,1
R5_UP,29,31,2024-04-01 17:15:00,2
R5_UP,29,49,2024-04-01 17:15:00,3
R5_UP,29,37,2024-04-01 17:15:00,2
R5_UP,29,33,2024-04-01 17:15:00,5
R5_UP,29,52,2024-04-01 17:15:00,1
R5_UP,31,49,2024-04-01 17:15:00,1
R5_UP,31,41,2024-04-01 17:15:00,2
R5_UP,31,33,2024-04-01 17:15:00,2
R5_UP,31,35,2024-04-01 17:15:00,2
R5_UP,31,55,2024-04-01 17:15:00,3
R5_UP,31,39,2024-04-01 17:15:00,4
R5_UP,33,35,2024-04-01 17:15:00,9
R5_UP,33,41,2024-04-01 17:15:00,3
R5_UP,33,49,2024-04-01 17:15:00,3
R5_UP,33,39,2024-04-01 17:15:00,8
R5_UP,33,37,2024-04-01 17:15:00,5
R5_UP,33,45,2024-04-01 17:15:00,1
R5_UP,33,52,2024-04-01 17:15:00,1
R5_UP,35,41,2024-04-01 17:15:00,9
R5_UP,35,37,2024-04-01 17:15:00,11
R5_UP,35,49,2024-04-01 17:15:00,1
R5_UP,35,45,2024-04-01 17:15:00,2
R5_UP,35,52,2024-04-01 17:15:00,4
R5_UP,35,39,2024-04-01 17:15:00,7
R5_UP,35,55,2024-04-01 17:15:00,2
R5_UP,37,52,2024-04-01 17:15:00,1
R5_UP,37,39,2024-04-01 17:15:00,6
R5_UP,37,45,2024-04-01 17:15:00,4
R5_UP,37,41,2024-04-01 17:15:00,3
R5_UP,39,55,2024-04-01 17:15:00,1
R5_UP,39,49,2024-04-01 17:15:00,3
R5_UP,39,52,2024-04-01 17:15:00,3
R5_UP,39,45,2024-04-01 17:15:00,3
R5_UP,39,41,2024-04-01 17:15:00,2
R5_UP,41,55,2024-04-01 17:15:00,3
R5_UP,41,45,2024-04-01 17:15:00,12
R5_UP,41,52,2024-04-01 17:15:00,6
R5_UP,41,49,2024-04-01 17:15:00,7
R5_UP,45,55,2024-04-01 17:15:00,5
R5_UP,45,49,2024-04-01 17:15:00,7
R5_UP,45,52,2024-04-01 17:15:00,6
R5_UP,49,52,2024-04-01 17:15:00,22
R5_UP,49,55,2024-04-01 17:15:00,16
R5_UP,52,55,2024-04-01 17:15:00,36
R5_UP,25,31,2024-04-01 18:15:00,6
R5_UP,25,45,2024-04-01 18:15:00,3
R5_UP,25,49,2024-04-01 18:15:00,1
R5_UP,25,37,2024-04-01 18:15:00,4
R5_UP,25,29,2024-04-01 18:15:00,8
R5_UP,25,39,2024-04-01 18:15:00,1
R5_UP,25,27,2024-04-01 18:15:00,5
R5_UP,25,33,2024-04-01 18:15:00,4
R5_UP,25,52,2024-04-01 18:15:00,1
R5_UP,25,35,2024-04-01 18:15:00,4
R5_UP,25,55,2024-04-01 18:15:00,1
R5_UP,27,33,2024-04-01 18:15:00,3
R5_UP,27,45,2024-04-01 18:15:00,2
R5_UP,27,37,2024-04-01 18:15:00,4
R5_UP,27,35,2024-04-01 18:15:00,5
R5_UP,27,31,2024-04-01 18:15:00,5
R5_UP,27,29,2024-04-01 18:15:00,3
R5_UP,29,39,2024-04-01 18:15:00,4
R5_UP,29,52,2024-04-01 18:15:00,2
R5_UP,29,31,2024-04-01 18:15:00,1
R5_UP,29,33,2024-04-01 18:15:00,2
R5_UP,29,35,2024-04-01 18:15:00,1
R5_UP,29,37,2024-04-01 18:15:00,2
R5_UP,29,41,2024-04-01 18:15:00,1
R5_UP,29,49,2024-04-01 18:15:00,1
R5_UP,31,45,2024-04-01 18:15:00,2
R5_UP,31,39,2024-04-01 18:15:00,3
R5_UP,31,41,2024-04-01 18:15:00,2
R5_UP,31,33,2024-04-01 18:15:00,5
R5_UP,31,49,2024-04-01 18:15:00,2
R5_UP,31,37,2024-04-01 18:15:00,2
R5_UP,33,37,2024-04-01 18:15:00,4
R5_UP,33,35,2024-04-01 18:15:00,3
R5_UP,33,55,2024-04-01 18:15:00,1
R5_UP,33,39,2024-04-01 18:15:00,3
R5_UP,33,41,2024-04-01 18:15:00,1
R5_UP,35,41,2024-04-01 18:15:00,3
R5_UP,35,39,2024-04-01 18:15:00,5
R5_UP,35,45,2024-04-01 18:15:00,2
R5_UP,35,37,2024-04-01 18:15:00,6
R5_UP,35,49,2024-04-01 18:15:00,2
R5_UP,35,52,2024-04-01 18:15:00,1
R5_UP,35,55,2024-04-01 18:15:00,1
R5_UP,37,49,2024-04-01 18:15:00,4
R5_UP,37,39,2024-04-01 18:15:00,5
R5_UP,37,45,2024-04-01 18:15:00,3
R5_UP,37,41,2024-04-01 18:15:00,4
R5_UP,37,52,2024-04-01 18:15:00,2
R5_UP,39,49,2024-04-01 18:15:00,3
R5_UP,39,55,2024-04-01 18:15:00,3
R5_UP,39,41,2024-04-01 18:15:00,7
R5_UP,39,52,2024-04-01 18:15:00,3
R5_UP,39,45,2024-04-01 18:15:00,10
R5_UP,41,45,2024-04-01 18:15:00,6
R5_UP,41,49,2024-04-01 18:15:00,6
R5_UP,41,55,2024-04-01 18:15:00,3
R5_UP,41,52,2024-04-01 18:15:00,3
R5_UP,45,52,2024-04-01 18:15:00,5
R5_UP,45,49,2024-04-01 18:15:00,5
R5_UP,45,55,2024-04-01 18:15:00,2
R5_UP,49,52,2024-04-01 18:15:00,14
R5_UP,49,55,2024-04-01 18:15:00,10
R5_UP,52,55,2024-04-01 18:15:00,26
R5_UP,25,37,2024-04-01 14:00:00,2
R5_UP,25,27,2024-04-01 14:00:00,3
R5_UP,25,35,2024-04-01 14:00:00,2
R5_UP,25,39,2024-04-01 14:00:00,2
R5_UP,25,41,2024-04-01 14:00:00,1
R5_UP,25,29,2024-04-01 14:00:00,1
R5_UP,25,33,2024-04-01 14:00:00,1
R5_UP,27,35,2024-04-01 14:00:00,2
R5_UP,27,55,2024-04-01 14:00:00,2
R5_UP,27,31,2024-04-01 14:00:00,1
R5_UP,27,41,2024-04-01 14:00:00,1
R5_UP,27,37,2024-04-01 14:00:00,3
R5_UP,27,52,2024-04-01 14:00:00,1
R5_UP,29,45,2024-04-01 14:00:00,2
R5_UP,29,33,2024-04-01 14:00:00,1
R5_UP,29,52,2024-04-01 14:00:00,2
R5_UP,29,39,2024-04-01 14:00:00,1
R5_UP,29,55,2024-04-01 14:00:00,2
R5_UP,29,37,2024-04-01 14:00:00,1
R5_UP,29,49,2024-04-01 14:00:00,2
R5_UP,29,41,2024-04-01 14:00:00,2
R5_UP,31,45,2024-04-01 14:00:00,5
R5_UP,31,55,2024-04-01 14:00:00,1
R5_UP,31,33,2024-04-01 14:00:00,2
R5_UP,31,41,2024-04-01 14:00:00,2
R5_UP,31,39,2024-04-01 14:00:00,1
