route_id,stop_id,boarding_count,offboarding_count,trip_datetime
R4_DOWN,18,3,57,2024-03-31 17:15:00
R5_UP,25,11,1,2024-03-31 10:00:00
R5_UP,27,5,3,2024-03-31 10:00:00
R5_UP,29,2,3,2024-03-31 10:00:00
R5_UP,31,4,0,2024-03-31 10:00:00
R5_UP,33,2,0,2024-03-31 10:00:00
R5_UP,35,2,4,2024-03-31 10:00:00
R5_UP,37,0,0,2024-03-31 10:00:00
R5_UP,39,1,1,2024-03-31 10:00:00
R5_UP,41,5,1,2024-03-31 10:00:00
R5_UP,45,1,2,2024-03-31 10:00:00
R5_UP,49,1,0,2024-03-31 10:00:00
R5_UP,52,0,3,2024-03-31 10:00:00
R5_UP,55,0,46,2024-03-31 10:00:00
R5_UP,25,19,2,2024-03-31 20:30:00
R5_UP,27,2,1,2024-03-31 20:30:00
R5_UP,29,0,0,2024-03-31 20:30:00
R5_UP,31,1,2,2024-03-31 20:30:00
R5_UP,33,3,5,2024-03-31 20:30:00
R5_UP,35,0,1,2024-03-31 20:30:00
R5_UP,37,0,2,2024-03-31 20:30:00
R5_UP,39,5,5,2024-03-31 20:30:00
R5_UP,41,5,2,2024-03-31 20:30:00
R5_UP,45,1,4,2024-03-31 20:30:00
R5_UP,49,1,4,2024-03-31 20:30:00
R5_UP,52,4,3,2024-03-31 20:30:00
R5_UP,55,0,48,2024-03-31 20:30:00
R5_UP,25,16,5,2024-03-31 08:45:00
R5_UP,27,1,2,2024-03-31 08:45:00
R5_UP,29,2,5,2024-03-31 08:45:00
R5_UP,31,4,5,2024-03-31 08:45:00
R5_UP,33,5,1,2024-03-31 08:45:00
R5_UP,35,3,3,2024-03-31 08:45:00
R5_UP,37,3,1,2024-03-31 08:45:00
R5_UP,39,2,1,2024-03-31 08:45:00
R5_UP,41,5,3,2024-03-31 08:45:00
R5_UP,45,5,1,2024-03-31 08:45:00
R5_UP,49,5,4,2024-03-31 08:45:00
R5_UP,52,4,2,2024-03-31 08:45:00
R5_UP,55,3,54,2024-03-31 08:45:00
R5_UP,25,20,3,2024-03-31 08:15:00
R5_UP,27,1,4,2024-03-31 08:15:00
R5_UP,29,3,0,2024-03-31 08:15:00
R5_UP,31,2,0,2024-03-31 08:15:00
R5_UP,33,0,2,2024-03-31 08:15:00
R5_UP,35,0,3,2024-03-31 08:15:00
R5_UP,37,1,5,2024-03-31 08:15:00
R5_UP,39,4,5,2024-03-31 08:15:00
R5_UP,41,4,3,2024-03-31 08:15:00
R5_UP,45,4,0,2024-03-31 08:15:00
R5_UP,49,2,0,2024-03-31 08:15:00
R5_UP,52,5,5,2024-03-31 08:15:00
R5_UP,55,1,58,2024-03-31 08:15:00
R5_UP,25,12,3,2024-03-31 08:00:00
R5_UP,27,0,1,2024-03-31 08:00:00
R5_UP,29,5,3,2024-03-31 08:00:00
R5_UP,31,4,1,2024-03-31 08:00:00
R5_UP,33,1,2,2024-03-31 08:00:00
R5_UP,35,3,0,2024-03-31 08:00:00
R5_UP,37,1,2,2024-03-31 08:00:00
R5_UP,39,3,0,2024-03-31 08:00:00
R5_UP,41,5,0,2024-03-31 08:00:00
R5_UP,45,1,5,2024-03-31 08:00:00
R5_UP,49,4,1,2024-03-31 08:00:00
R5_UP,52,0,0,2024-03-31 08:00:00
R5_UP,55,1,57,2024-03-31 08:00:00
R5_UP,25,18,0,2024-03-31 12:30:00
R5_UP,27,3,0,2024-03-31 12:30:00
R5_UP,29,3,3,2024-03-31 12:30:00
R5_UP,31,1,2,2024-03-31 12:30:00
R5_UP,33,3,1,2024-03-31 12:30:00
R5_UP,35,3,1,2024-03-31 12:30:00
R5_UP,37,2,2,2024-03-31 12:30:00
R5_UP,39,3,0,2024-03-31 12:30:00
R5_UP,41,0,2,2024-03-31 12:30:00
R5_UP,45,5,1,2024-03-31 12:30:00
R5_UP,49,4,3,2024-03-31 12:30:00
R5_UP,52,0,3,2024-03-31 12:30:00
R5_UP,55,3,36,2024-03-31 12:30:00
R5_UP,25,18,0,2024-03-31 14:00:00
R5_UP,27,5,1,2024-03-31 14:00:00
R5_UP,29,2,0,2024-03-31 14:00:00
R5_UP,31,3,0,2024-03-31 14:00:00
R5_UP,33,4,0,2024-03-31 14:00:00
R5_UP,35,4,2,2024-03-31 14:00:00
R5_UP,37,1,3,2024-03-31 14:00:00
R5_UP,39,5,0,2024-03-31 14:00:00
R5_UP,41,2,5,2024-03-31 14:00:00
R5_UP,45,1,1,2024-03-31 14:00:00
R5_UP,49,0,5,2024-03-31 14:00:00
R5_UP,52,5,0,2024-03-31 14:00:00
R5_UP,55,2,43,2024-03-31 14:00:00
R5_UP,25,18,4,2024-03-31 07:15:00
R5_UP,27,5,5,2024-03-31 07:15:00
R5_UP,29,2,1,2024-03-31 07:15:00
R5_UP,31,0,4,2024-03-31 07:15:00
R5_UP,33,3,4,2024-03-31 07:15:00
R5_UP,35,5,2,2024-03-31 07:15:00
R5_UP,37,3,1,2024-03-31 07:15:00
R5_UP,39,1,2,2024-03-31 07:15:00
R5_UP,41,0,0,2024-03-31 07:15:00
R5_UP,45,0,0,2024-03-31 07:15:00
R5_UP,49,2,0,2024-03-31 07:15:00
R5_UP,52,4,0,2024-03-31 07:15:00
R5_UP,55,3,59,2024-03-31 07:15:00
R5_UP,25,11,2,2024-03-31 18:00:00
R5_UP,27,1,3,2024-03-31 18:00:00
R5_UP,29,4,3,2024-03-31 18:00:00
R5_UP,31,1,2,2024-03-31 18:00:00
R5_UP,33,2,0,2024-03-31 18:00:00
R5_UP,35,1,5,2024-03-31 18:00:00
R5_UP,37,5,5,2024-03-31 18:00:00
R5_UP,39,3,3,2024-03-31 18:00:00
R5_UP,41,1,1,2024-03-31 18:00:00
R5_UP,45,2,1,2024-03-31 18:00:00
R5_UP,49,5,0,2024-03-31 18:00:00
R5_UP,52,1,1,2024-03-31 18:00:00
R5_UP,55,3,54,2024-03-31 18:00:00
R5_UP,25,19,2,2024-03-31 11:00:00
R5_UP,27,0,0,2024-03-31 11:00:00
R5_UP,29,1,4,2024-03-31 11:00:00
R5_UP,31,1,4,2024-03-31 11:00:00
R5_UP,33,0,4,2024-03-31 11:00:00
R5_UP,35,4,1,2024-03-31 11:00:00
R5_UP,37,5,2,2024-03-31 11:00:00
R5_UP,39,5,1,2024-03-31 11:00:00
R5_UP,41,5,0,2024-03-31 11:00:00
R5_UP,45,1,5,2024-03-31 11:00:00
R5_UP,49,3,2,2024-03-31 11:00:00
R5_UP,52,3,0,2024-03-31 11:00:00
R5_UP,55,4,36,2024-03-31 11:00:00
R5_UP,25,16,2,2024-03-31 14:15:00
R5_UP,27,5,2,2024-03-31 14:15:00
R5_UP,29,5,0,2024-03-31 14:15:00
R5_UP,31,3,2,2024-03-31 14:15:00
R5_UP,33,5,2,2024-03-31 14:15:00
R5_UP,35,5,4,2024-03-31 14:15:00
R5_UP,37,5,2,2024-03-31 14:15:00
R5_UP,39,0,0,2024-03-31 14:15:00
R5_UP,41,3,5,2024-03-31 14:15:00
R5_UP,45,0,5,2024-03-31 14:15:00
R5_UP,49,1,3,2024-03-31 14:15:00
R5_UP,52,1,5,2024-03-31 14:15:00
R5_UP,55,5,42,2024-03-31 14:15:00
R5_UP,25,20,3,2024-03-31 15:00:00
R5_UP,27,1,1,2024-03-31 15:00:00
R5_UP,29,5,5,2024-03-31 15:00:00
R5_UP,31,5,5,2024-03-31 15:00:00
R5_UP,33,3,4,2024-03-31 15:00:00
R5_UP,35,3,3,2024-03-31 15:00:00
R5_UP,37,5,2,2024-03-31 15:00:00
R5_UP,39,0,1,2024-03-31 15:00:00
R5_UP,41,2,0,2024-03-31 15:00:00
R5_UP,45,1,5,2024-03-31 15:00:00
R5_UP,49,1,5,2024-03-31 15:00:00
R5_UP,52,3,4,2024-03-31 15:00:00
R5_UP,55,4,17,2024-03-31 15:00:00
R5_UP,25,15,3,2024-03-31 09:30:00
R5_UP,27,2,5,2024-03-31 09:30:00
R5_UP,29,3,5,2024-03-31 09:30:00
R5_UP,31,0,1,2024-03-31 09:30:00
R5_UP,33,0,2,2024-03-31 09:30:00
R5_UP,35,0,2,2024-03-31 09:30:00
R5_UP,37,3,0,2024-03-31 09:30:00
R5_UP,39,3,4,2024-03-31 09:30:00
R5_UP,41,4,5,2024-03-31 09:30:00
R5_UP,45,3,4,2024-03-31 09:30:00
R5_UP,49,2,2,2024-03-31 09:30:00
R5_UP,52,3,2,2024-03-31 09:30:00
R5_UP,55,3,46,2024-03-31 09:30:00
R5_UP,25,20,4,2024-03-31 16:45:00
R5_UP,27,0,5,2024-03-31 16:45:00
R5_UP,29,1,3,2024-03-31 16:45:00
R5_UP,31,2,1,2024-03-31 16:45:00
R5_UP,33,2,1,2024-03-31 16:45:00
R5_UP,35,2,0,2024-03-31 16:45:00
R5_UP,37,3,3,2024-03-31 16:45:00
R5_UP,39,0,5,2024-03-31 16:45:00
R5_UP,41,5,2,2024-03-31 16:45:00
R5_UP,45,0,5,2024-03-31 16:45:00
R5_UP,49,3,1,2024-03-31 16:45:00
R5_UP,52,1,1,2024-03-31 16:45:00
R5_UP,55,2,20,2024-03-31 16:45:00
R5_UP,25,13,0,2024-03-31 16:00:00
R5_UP,27,5,1,2024-03-31 16:00:00
R5_UP,29,3,4,2024-03-31 16:00:00
R5_UP,31,4,3,2024-03-31 16:00:00
R5_UP,33,1,4,2024-03-31 16:00:00
R5_UP,35,0,4,2024-03-31 16:00:00
R5_UP,37,5,2,2024-03-31 16:00:00
R5_UP,39,0,4,2024-03-31 16:00:00
R5_UP,41,0,5,2024-03-31 16:00:00
R5_UP,45,2,4,2024-03-31 16:00:00
R5_UP,49,4,1,2024-03-31 16:00:00
R5_UP,52,0,1,2024-03-31 16:00:00
R5_UP,55,5,10,2024-03-31 16:00:00
R5_UP,25,20,0,2024-03-31 07:45:00
R5_UP,27,1,4,2024-03-31 07:45:00
R5_UP,29,2,3,2024-03-31 07:45:00
R5_UP,31,3,1,2024-03-31 07:45:00
R5_UP,33,0,1,2024-03-31 07:45:00
R5_UP,35,4,1,2024-03-31 07:45:00
R5_UP,37,0,3,2024-03-31 07:45:00
R5_UP,39,2,5,2024-03-31 07:45:00
R5_UP,41,1,4,2024-03-31 07:45:00
R5_UP,45,4,1,2024-03-31 07:45:00
R5_UP,49,2,3,2024-03-31 07:45:00
R5_UP,52,2,3,2024-03-31 07:45:00
R5_UP,55,5,44,2024-03-31 07:45:00
R5_UP,25,16,0,2024-03-31 18:15:00
R5_UP,27,4,1,2024-03-31 18:15:00
R5_UP,29,0,3,2024-03-31 18:15:00
R5_UP,31,1,5,2024-03-31 18:15:00
R5_UP,33,0,4,2024-03-31 18:15:00
R5_UP,35,5,2,2024-03-31 18:15:00
R5_UP,37,3,4,2024-03-31 18:15:00
R5_UP,39,5,5,2024-03-31 18:15:00
R5_UP,41,3,3,2024-03-31 18:15:00
R5_UP,45,4,3,2024-03-31 18:15:00
R5_UP,49,0,4,2024-03-31 18:15:00
R5_UP,52,3,5,2024-03-31 18:15:00
R5_UP,55,1,36,2024-03-31 18:15:00
R5_UP,25,10,0,2024-03-31 17:15:00
R5_UP,27,0,4,2024-03-31 17:15:00
R5_UP,29,0,2,2024-03-31 17:15:00
R5_UP,31,5,4,2024-03-31 17:15:00
R5_UP,33,2,4,2024-03-31 17:15:00
R5_UP,35,1,5,2024-03-31 17:15:00
R5_UP,37,5,1,2024-03-31 17:15:00
R5_UP,39,2,5,2024-03-31 17:15:00
R5_UP,41,2,0,2024-03-31 17:15:00
R5_UP,45,2,0,2024-03-31 17:15:00
R5_UP,49,2,2,2024-03-31 17:15:00
R5_UP,52,4,2,2024-03-31 17:15:00
R5_UP,55,1,36,2024-03-31 17:15:00
R5_UP,25,16,3,2024-03-31 10:30:00
R5_UP,27,2,0,2024-03-31 10:30:00
R5_UP,29,3,3,2024-03-31 10:30:00
R5_UP,31,1,4,2024-03-31 10:30:00
R5_UP,33,4,2,2024-03-31 10:30:00
R5_UP,35,5,4,2024-03-31 10:30:00
R5_UP,37,3,5,2024-03-31 10:30:00
R5_UP,39,2,2,2024-03-31 10:30:00
R5_UP,41,0,2,2024-03-31 10:30:00
R5_UP,45,1,5,2024-03-31 10:30:00
R5_UP,49,2,0,2024-03-31 10:30:00
R5_UP,52,1,4,2024-03-31 10:30:00
R5_UP,55,1,55,2024-03-31 10:30:00
R5_DOWN,55,13,2,2024-03-31 10:15:00
R5_DOWN,52,2,3,2024-03-31 10:15:00
R5_DOWN,49,1,0,2024-03-31 10:15:00
R5_DOWN,45,0,3,2024-03-31 10:15:00
R5_DOWN,41,3,2,2024-03-31 10:15:00
R5_DOWN,39,1,4,2024-03-31 10:15:00
R5_DOWN,37,1,4,2024-03-31 10:15:00
R5_DOWN,35,3,3,2024-03-31 10:15:00
R5_DOWN,33,5,0,2024-03-31 10:15:00
R5_DOWN,31,5,2,2024-03-31 10:15:00
R5_DOWN,29,0,5,2024-03-31 10:15:00
R5_DOWN,27,3,0,2024-03-31 10:15:00
R5_DOWN,25,2,56,2024-03-31 10:15:00
R5_DOWN,55,10,0,2024-03-31 18:45:00
R5_DOWN,52,2,1,2024-03-31 18:45:00
R5_DOWN,49,1,5,2024-03-31 18:45:00
R5_DOWN,45,1,4,2024-03-31 18:45:00
R5_DOWN,41,5,5,2024-03-31 18:45:00
R5_DOWN,39,0,2,2024-03-31 18:45:00
R5_DOWN,37,5,3,2024-03-31 18:45:00
R5_DOWN,35,5,1,2024-03-31 18:45:00
R5_DOWN,33,2,2,2024-03-31 18:45:00
R5_DOWN,31,5,1,2024-03-31 18:45:00
R5_DOWN,29,1,1,2024-03-31 18:45:00
R5_DOWN,27,5,2,2024-03-31 18:45:00
R5_DOWN,25,4,47,2024-03-31 18:45:00
R5_DOWN,55,17,5,2024-03-31 07:15:00
R5_DOWN,52,4,3,2024-03-31 07:15:00
R5_DOWN,49,2,1,2024-03-31 07:15:00
R5_DOWN,45,5,0,2024-03-31 07:15:00
R5_DOWN,41,0,5,2024-03-31 07:15:00
R5_DOWN,39,5,3,2024-03-31 07:15:00
R5_DOWN,37,1,0,2024-03-31 07:15:00
R5_DOWN,35,0,1,2024-03-31 07:15:00
R5_DOWN,33,3,3,2024-03-31 07:15:00
R5_DOWN,31,5,1,2024-03-31 07:15:00
R5_DOWN,29,4,0,2024-03-31 07:15:00
R5_DOWN,27,1,1,2024-03-31 07:15:00
R5_DOWN,25,1,64,2024-03-31 07:15:00
R5_DOWN,55,10,5,2024-03-31 13:00:00
R5_DOWN,52,1,0,2024-03-31 13:00:00
R5_DOWN,49,2,3,2024-03-31 13:00:00
R5_DOWN,45,1,5,2024-03-31 13:00:00
R5_DOWN,41,0,4,2024-03-31 13:00:00
R5_DOWN,39,5,2,2024-03-31 13:00:00
R5_DOWN,37,2,0,2024-03-31 13:00:00
R5_DOWN,35,4,0,2024-03-31 13:00:00
R5_DOWN,33,3,2,2024-03-31 13:00:00
R5_DOWN,31,4,5,2024-03-31 13:00:00
R5_DOWN,29,2,1,2024-03-31 13:00:00
R5_DOWN,27,3,1,2024-03-31 13:00:00
R5_DOWN,25,3,17,2024-03-31 13:00:00
R5_DOWN,55,10,0,2024-03-31 20:15:00
R5_DOWN,52,5,0,2024-03-31 20:15:00
R5_DOWN,49,0,4,2024-03-31 20:15:00
R5_DOWN,45,1,0,2024-03-31 20:15:00
R5_DOWN,41,0,5,2024-03-31 20:15:00
R5_DOWN,39,2,0,2024-03-31 20:15:00
R5_DOWN,37,1,4,2024-03-31 20:15:00
R5_DOWN,35,2,4,2024-03-31 20:15:00
R5_DOWN,33,5,1,2024-03-31 20:15:00
R5_DOWN,31,2,1,2024-03-31 20:15:00
R5_DOWN,29,5,1,2024-03-31 20:15:00
R5_DOWN,27,3,5,2024-03-31 20:15:00
R5_DOWN,25,2,61,2024-03-31 20:15:00
R5_DOWN,55,14,2,2024-03-31 17:30:00
R5_DOWN,52,5,4,2024-03-31 17:30:00
R5_DOWN,49,4,0,2024-03-31 17:30:00
R5_DOWN,45,0,0,2024-03-31 17:30:00
R5_DOWN,41,4,4,2024-03-31 17:30:00
R5_DOWN,39,1,3,2024-03-31 17:30:00
R5_DOWN,37,3,3,2024-03-31 17:30:00
R5_DOWN,35,2,4,2024-03-31 17:30:00
R5_DOWN,33,1,2,2024-03-31 17:30:00
R5_DOWN,31,4,0,2024-03-31 17:30:00
R5_DOWN,29,2,4,2024-03-31 17:30:00
R5_DOWN,27,5,4,2024-03-31 17:30:00
R5_DOWN,25,5,65,2024-03-31 17:30:00
R5_DOWN,55,18,2,2024-03-31 09:30:00
R5_DOWN,52,0,1,2024-03-31 09:30:00
R5_DOWN,49,1,5,2024-03-31 09:30:00
R5_DOWN,45,1,0,2024-03-31 09:30:00
R5_DOWN,41,5,4,2024-03-31 09:30:00
R5_DOWN,39,0,4,2024-03-31 09:30:00
R5_DOWN,37,0,2,2024-03-31 09:30:00
R5_DOWN,35,1,3,2024-03-31 09:30:00
R5_DOWN,33,1,2,2024-03-31 09:30:00
R5_DOWN,31,4,2,2024-03-31 09:30:00
R5_DOWN,29,4,2,2024-03-31 09:30:00
R5_DOWN,27,0,1,2024-03-31 09:30:00
R5_DOWN,25,2,49,2024-03-31 09:30:00
R5_DOWN,55,11,0,2024-03-31 08:45:00
R5_DOWN,52,3,5,2024-03-31 08:45:00
R5_DOWN,49,5,2,2024-03-31 08:45:00
R5_DOWN,45,1,1,2024-03-31 08:45:00
R5_DOWN,41,5,4,2024-03-31 08:45:00
R5_DOWN,39,5,2,2024-03-31 08:45:00
R5_DOWN,37,3,2,2024-03-31 08:45:00
R5_DOWN,35,2,5,2024-03-31 08:45:00
R5_DOWN,33,1,5,2024-03-31 08:45:00
R5_DOWN,31,1,0,2024-03-31 08:45:00
R5_DOWN,29,4,4,2024-03-31 08:45:00
R5_DOWN,27,2,4,2024-03-31 08:45:00
R5_DOWN,25,2,40,2024-03-31 08:45:00
R5_DOWN,55,19,2,2024-03-31 08:00:00
R5_DOWN,52,2,0,2024-03-31 08:00:00
R5_DOWN,49,2,1,2024-03-31 08:00:00
R5_DOWN,45,3,2,2024-03-31 08:00:00
R5_DOWN,41,0,4,2024-03-31 08:00:00
R5_DOWN,39,5,5,2024-03-31 08:00:00
R5_DOWN,37,5,0,2024-03-31 08:00:00
R5_DOWN,35,4,4,2024-03-31 08:00:00
R5_DOWN,33,3,5,2024-03-31 08:00:00
R5_DOWN,31,4,1,2024-03-31 08:00:00
R5_DOWN,29,2,2,2024-03-31 08:00:00
R5_DOWN,27,3,4,2024-03-31 08:00:00
R5_DOWN,25,1,60,2024-03-31 08:00:00
R5_DOWN,55,17,4,2024-03-31 15:45:00
R5_DOWN,52,3,3,2024-03-31 15:45:00
R5_DOWN,49,3,3,2024-03-31 15:45:00
R5_DOWN,45,0,0,2024-03-31 15:45:00
R5_DOWN,41,2,0,2024-03-31 15:45:00
R5_DOWN,39,3,0,2024-03-31 15:45:00
R5_DOWN,37,2,2,2024-03-31 15:45:00
R5_DOWN,35,2,3,2024-03-31 15:45:00
R5_DOWN,33,2,4,2024-03-31 15:45:00
R5_DOWN,31,4,4,2024-03-31 15:45:00
R5_DOWN,29,0,1,2024-03-31 15:45:00
R5_DOWN,27,1,1,2024-03-31 15:45:00
R5_DOWN,25,2,22,2024-03-31 15:45:00
R5_DOWN,55,20,2,2024-03-31 15:00:00
R5_DOWN,52,3,0,2024-03-31 15:00:00
R5_DOWN,49,3,4,2024-03-31 15:00:00
R5_DOWN,45,0,3,2024-03-31 15:00:00
R5_DOWN,41,2,2,2024-03-31 15:00:00
R5_DOWN,39,2,2,2024-03-31 15:00:00
R5_DOWN,37,4,2,2024-03-31 15:00:00
R5_DOWN,35,0,0,2024-03-31 15:00:00
R5_DOWN,33,1,1,2024-03-31 15:00:00
R5_DOWN,31,0,3,2024-03-31 15:00:00
R5_DOWN,29,1,0,2024-03-31 15:00:00
R5_DOWN,27,3,0,2024-03-31 15:00:00
R5_DOWN,25,2,37,2024-03-31 15:00:00
R5_DOWN,55,11,1,2024-03-31 07:30:00
R5_DOWN,52,4,4,2024-03-31 07:30:00
R5_DOWN,49,5,3,2024-03-31 07:30:00
R5_DOWN,45,5,1,2024-03-31 07:30:00
R5_DOWN,41,4,3,2024-03-31 07:30:00
R5_DOWN,39,0,3,2024-03-31 07:30:00
R5_DOWN,37,3,5,2024-03-31 07:30:00
R5_DOWN,35,1,4,2024-03-31 07:30:00
R5_DOWN,33,5,1,2024-03-31 07:30:00
R5_DOWN,31,0,5,2024-03-31 07:30:00
R5_DOWN,29,0,1,2024-03-31 07:30:00
R5_DOWN,27,4,4,2024-03-31 07:30:00
R5_DOWN,25,5,50,2024-03-31 07:30:00
R5_DOWN,55,11,5,2024-03-31 21:15:00
R5_DOWN,52,0,4,2024-03-31 21:15:00
R5_DOWN,49,2,1,2024-03-31 21:15:00
R5_DOWN,45,2,3,2024-03-31 21:15:00
R5_DOWN,41,1,2,2024-03-31 21:15:00
R5_DOWN,39,0,1,2024-03-31 21:15:00
R5_DOWN,37,5,2,2024-03-31 21:15:00
R5_DOWN,35,3,3,2024-03-31 21:15:00
R5_DOWN,33,1,1,2024-03-31 21:15:00
R5_DOWN,31,3,1,2024-03-31 21:15:00
R5_DOWN,29,4,3,2024-03-31 21:15:00
R5_DOWN,27,1,1,2024-03-31 21:15:00
R5_DOWN,25,1,13,2024-03-31 21:15:00
R5_DOWN,55,20,5,2024-03-31 06:15:00
R5_DOWN,52,5,0,2024-03-31 06:15:00
R5_DOWN,49,1,1,2024-03-31 06:15:00
R5_DOWN,45,1,1,2024-03-31 06:15:00
R5_DOWN,41,5,2,2024-03-31 06:15:00
R5_DOWN,39,2,2,2024-03-31 06:15:00
R5_DOWN,37,3,0,2024-03-31 06:15:00
R5_DOWN,35,5,0,2024-03-31 06:15:00
R5_DOWN,33,4,5,2024-03-31 06:15:00
R5_DOWN,31,4,0,2024-03-31 06:15:00
R5_DOWN,29,0,5,2024-03-31 06:15:00
R5_DOWN,27,2,1,2024-03-31 06:15:00
R5_DOWN,25,2,49,2024-03-31 06:15:00
R5_DOWN,55,17,1,2024-03-31 21:45:00
R5_DOWN,52,0,2,2024-03-31 21:45:00
R5_DOWN,49,5,1,2024-03-31 21:45:00
R5_DOWN,45,5,4,2024-03-31 21:45:00
R5_DOWN,41,4,0,2024-03-31 21:45:00
R5_DOWN,39,0,4,2024-03-31 21:45:00
R5_DOWN,37,0,2,2024-03-31 21:45:00
R5_DOWN,35,4,1,2024-03-31 21:45:00
R5_DOWN,33,1,3,2024-03-31 21:45:00
R5_DOWN,31,1,4,2024-03-31 21:45:00
R5_DOWN,29,4,0,2024-03-31 21:45:00
R5_DOWN,27,5,4,2024-03-31 21:45:00
R5_DOWN,25,0,29,2024-03-31 21:45:00
R5_DOWN,55,14,2,2024-03-31 21:00:00
R5_DOWN,52,1,2,2024-03-31 21:00:00
R5_DOWN,49,5,5,2024-03-31 21:00:00
R5_DOWN,45,4,5,2024-03-31 21:00:00
R5_DOWN,41,4,0,2024-03-31 21:00:00
R5_DOWN,39,3,2,2024-03-31 21:00:00
R5_DOWN,37,3,0,2024-03-31 21:00:00
R5_DOWN,35,4,0,2024-03-31 21:00:00
R5_DOWN,33,4,2,2024-03-31 21:00:00
R5_DOWN,31,5,0,2024-03-31 21:00:00
R5_DOWN,29,4,5,2024-03-31 21:00:00
R5_DOWN,27,2,4,2024-03-31 21:00:00
R5_DOWN,25,4,31,2024-03-31 21:00:00
R6_UP,3,16,3,2024-03-31 20:45:00
R6_UP,5,5,4,2024-03-31 20:45:00
R6_UP,7,2,5,2024-03-31 20:45:00
R6_UP,9,3,3,2024-03-31 20:45:00
R6_UP,11,2,5,2024-03-31 20:45:00
R6_UP,13,1,3,2024-03-31 20:45:00
R6_UP,15,2,3,2024-03-31 20:45:00
R6_UP,17,5,3,2024-03-31 20:45:00
R6_UP,19,4,56,2024-03-31 20:45:00
R6_UP,3,18,0,2024-03-31 19:15:00
R6_UP,5,2,3,2024-03-31 19:15:00
R6_UP,7,4,5,2024-03-31 19:15:00
R6_UP,9,2,1,2024-03-31 19:15:00
R6_UP,11,5,0,2024-03-31 19:15:00
R6_UP,13,0,2,2024-03-31 19:15:00
R6_UP,15,2,5,2024-03-31 19:15:00
R6_UP,17,0,2,2024-03-31 19:15:00
R6_UP,19,5,47,2024-03-31 19:15:00
R6_UP,3,18,4,2024-03-31 06:45:00
R6_UP,5,5,1,2024-03-31 06:45:00
R6_UP,7,5,1,2024-03-31 06:45:00
R6_UP,9,1,1,2024-03-31 06:45:00
R6_UP,11,0,0,2024-03-31 06:45:00
R6_UP,13,0,4,2024-03-31 06:45:00
R6_UP,15,5,0,2024-03-31 06:45:00
R6_UP,17,2,0,2024-03-31 06:45:00
R6_UP,19,2,39,2024-03-31 06:45:00
R6_UP,3,20,5,2024-03-31 07:15:00
R6_UP,5,1,2,2024-03-31 07:15:00
R6_UP,7,2,1,2024-03-31 07:15:00
R6_UP,9,1,4,2024-03-31 07:15:00
R6_UP,11,5,3,2024-03-31 07:15:00
R6_UP,13,0,2,2024-03-31 07:15:00
R6_UP,15,4,0,2024-03-31 07:15:00
R6_UP,17,2,3,2024-03-31 07:15:00
R6_UP,19,4,64,2024-03-31 07:15:00
R6_UP,3,18,3,2024-03-31 17:45:00
R6_UP,5,0,3,2024-03-31 17:45:00
R6_UP,7,3,4,2024-03-31 17:45:00
R6_UP,9,4,0,2024-03-31 17:45:00
R6_UP,11,0,5,2024-03-31 17:45:00
R6_UP,13,4,5,2024-03-31 17:45:00
R6_UP,15,2,4,2024-03-31 17:45:00
R6_UP,17,4,1,2024-03-31 17:45:00
R6_UP,19,0,54,2024-03-31 17:45:00
R6_UP,3,20,5,2024-03-31 09:45:00
R6_UP,5,4,2,2024-03-31 09:45:00
R6_UP,7,0,4,2024-03-31 09:45:00
R6_UP,9,2,4,2024-03-31 09:45:00
R6_UP,11,1,1,2024-03-31 09:45:00
R6_UP,13,1,3,2024-03-31 09:45:00
R6_UP,15,5,4,2024-03-31 09:45:00
R6_UP,17,3,1,2024-03-31 09:45:00
R6_UP,19,4,61,2024-03-31 09:45:00
R6_UP,3,14,3,2024-03-31 20:15:00
R6_UP,5,4,1,2024-03-31 20:15:00
R6_UP,7,2,0,2024-03-31 20:15:00
R6_UP,9,3,5,2024-03-31 20:15:00
R6_UP,11,3,2,2024-03-31 20:15:00
R6_UP,13,1,3,2024-03-31 20:15:00
R6_UP,15,4,2,2024-03-31 20:15:00
R6_UP,17,3,3,2024-03-31 20:15:00
R6_UP,19,5,56,2024-03-31 20:15:00
R6_UP,3,10,0,2024-03-31 16:15:00
R6_UP,5,1,1,2024-03-31 16:15:00
R6_UP,7,1,4,2024-03-31 16:15:00
R6_UP,9,2,5,2024-03-31 16:15:00
R6_UP,11,4,0,2024-03-31 16:15:00
R6_UP,13,4,5,2024-03-31 16:15:00
R6_UP,15,3,2,2024-03-31 16:15:00
R6_UP,17,4,5,2024-03-31 16:15:00
R6_UP,19,1,26,2024-03-31 16:15:00
R6_UP,3,20,3,2024-03-31 15:30:00
R6_UP,5,0,1,2024-03-31 15:30:00
R6_UP,7,2,1,2024-03-31 15:30:00
R6_UP,9,4,0,2024-03-31 15:30:00
R6_UP,11,2,3,2024-03-31 15:30:00
R6_UP,13,5,5,2024-03-31 15:30:00
R6_UP,15,4,5,2024-03-31 15:30:00
R6_UP,17,3,0,2024-03-31 15:30:00
R6_UP,19,1,36,2024-03-31 15:30:00
R6_UP,3,16,5,2024-03-31 09:15:00
R6_UP,5,2,4,2024-03-31 09:15:00
R6_UP,7,2,1,2024-03-31 09:15:00
R6_UP,9,1,4,2024-03-31 09:15:00
R6_UP,11,2,2,2024-03-31 09:15:00
